HOSP_DISTRICT,HOSP_NAME,CATEGORY_NAME,no_of_patient,total_claim_amount,start_data,end_date
Chittoor,Sri Venkateswara Institute Of Medical Sciences,RADIATION ONCOLOGY,128,5482795,2016-11-01,2016-11-30
Chittoor,Sri Venkateswara Institute Of Medical Sciences,SURGICAL GASTRO ENTEROLOGY,10,483086,2016-11-01,2016-11-30
Chittoor,Sri Venkateswara Institute Of Medical Sciences,SURGICAL ONCOLOGY,33,1487296,2016-11-01,2016-11-30
Chittoor,VISWA ORTHOPAEDIC HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,3,50000,2016-11-01,2016-11-30
Chittoor,VISWA ORTHOPAEDIC HOSPITAL,POLY TRAUMA,6,190000,2016-11-01,2016-11-30
East Godavari,7 STAR SUPER SPECIALITY HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,14,414000,2016-11-01,2016-11-30
East Godavari,7 STAR SUPER SPECIALITY HOSPITAL,POLY TRAUMA,9,278000,2016-11-01,2016-11-30
East Godavari,AKIRA EYE HOSPITAL,OPHTHALMOLOGY  SURGERY,19,173252,2016-11-01,2016-11-30
East Godavari,Aravindam Orthopdeics  And Physiotherapy Centre,POLY TRAUMA,3,89995,2016-11-01,2016-11-30
East Godavari,Area Hospital - Ramachandrapuram,NEUROLOGY,1,20000,2016-11-01,2016-11-30
East Godavari,Area hospital - Amalapuram,GENERAL SURGERY,2,80000,2016-11-01,2016-11-30
East Godavari,Area hospital - Amalapuram,GYNAECOLOGY AND OBSTETRICS  SURGERY,4,70000,2016-11-01,2016-11-30
East Godavari,Area hospital - Amalapuram,ORTHOPEDIC  SURGERY AND PROCEDURES,3,20000,2016-11-01,2016-11-30
East Godavari,Area hospital - Amalapuram,PEDIATRICS,1,35000,2016-11-01,2016-11-30
East Godavari,Area hospital - Amalapuram,POLY TRAUMA,1,30000,2016-11-01,2016-11-30
East Godavari,Area hospital - Kothapeta,GYNAECOLOGY AND OBSTETRICS  SURGERY,1,17500,2016-11-01,2016-11-30
East Godavari,Area hospital - Rampachodavaram,POLY TRAUMA,1,30000,2016-11-01,2016-11-30
East Godavari,Area hosptial - Tuni,ORTHOPEDIC  SURGERY AND PROCEDURES,1,28000,2016-11-01,2016-11-30
East Godavari,Area hosptial - Tuni,POLY TRAUMA,6,180000,2016-11-01,2016-11-30
East Godavari,Chakradhar Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,10,291100,2016-11-01,2016-11-30
East Godavari,Chakradhar Hospitals,POLY TRAUMA,9,323600,2016-11-01,2016-11-30
East Godavari,District Hospital - Rajahmundry,ENT  SURGERY,1,15600,2016-11-01,2016-11-30
East Godavari,District Hospital - Rajahmundry,GENERAL SURGERY,10,263330,2016-11-01,2016-11-30
East Godavari,District Hospital - Rajahmundry,GENITO URINARY SURGERIES,1,16430,2016-11-01,2016-11-30
East Godavari,District Hospital - Rajahmundry,GYNAECOLOGY AND OBSTETRICS  SURGERY,2,42900,2016-11-01,2016-11-30
East Godavari,District Hospital - Rajahmundry,OPHTHALMOLOGY  SURGERY,1,8100,2016-11-01,2016-11-30
East Godavari,District Hospital - Rajahmundry,POLY TRAUMA,3,70500,2016-11-01,2016-11-30
East Godavari,Dr.KVR HOSPITAL,GENERAL SURGERY,2,50000,2016-11-01,2016-11-30
East Godavari,Dr.KVR HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,1,30000,2016-11-01,2016-11-30
East Godavari,Dr.KVR HOSPITAL,POLY TRAUMA,11,341500,2016-11-01,2016-11-30
East Godavari,Goutami Eye Institute,OPHTHALMOLOGY  SURGERY,5,99090,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",CARDIAC AND CARDIOTHORACIC SURGERY,1,60000,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",CARDIOLOGY,1,10000,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",ENT  SURGERY,6,93600,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",GASTROENTEROLOGY,3,58200,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",GENERAL SURGERY,48,1269250,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",GYNAECOLOGY AND OBSTETRICS  SURGERY,4,96700,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",MEDICAL ONCOLOGY,49,298133,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",NEPHROLOGY,92,1150000,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",NEUROLOGY,26,695140,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",NEUROSURGERY,25,949664,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",ORTHOPEDIC  SURGERY AND PROCEDURES,19,412800,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",PEDIATRIC SURGERIES,4,153100,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",PEDIATRICS,34,867900,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",PLASTIC SURGERY,4,129360,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",POLY TRAUMA,48,967223,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",PULMONOLOGY,13,279700,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",RADIATION ONCOLOGY,16,306000,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",SURGICAL GASTRO ENTEROLOGY,2,77926,2016-11-01,2016-11-30
East Godavari,"Government General Hospital,Kakinada",SURGICAL ONCOLOGY,11,337210,2016-11-01,2016-11-30
East Godavari,Gsl Medical College And Gsl General Hospital,CARDIAC AND CARDIOTHORACIC SURGERY,13,1157618,2016-11-01,2016-11-30
East Godavari,Gsl Medical College And Gsl General Hospital,CARDIOLOGY,1,25000,2016-11-01,2016-11-30
East Godavari,Gsl Medical College And Gsl General Hospital,GENERAL SURGERY,4,97360,2016-11-01,2016-11-30
East Godavari,Gsl Medical College And Gsl General Hospital,GYNAECOLOGY AND OBSTETRICS  SURGERY,1,22130,2016-11-01,2016-11-30
East Godavari,Gsl Medical College And Gsl General Hospital,NEUROLOGY,21,432060,2016-11-01,2016-11-30
East Godavari,Gsl Medical College And Gsl General Hospital,NEUROSURGERY,2,80000,2016-11-01,2016-11-30
East Godavari,Gsl Medical College And Gsl General Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,1,15000,2016-11-01,2016-11-30
East Godavari,Gsl Medical College And Gsl General Hospital,PLASTIC SURGERY,2,58570,2016-11-01,2016-11-30
East Godavari,Gsl Medical College And Gsl General Hospital,POLY TRAUMA,16,452000,2016-11-01,2016-11-30
East Godavari,Gsl Medical College And Gsl General Hospital,PULMONOLOGY,2,45000,2016-11-01,2016-11-30
East Godavari,Gsl Trust Cancer Hospital And Research Centre,MEDICAL ONCOLOGY,4,212200,2016-11-01,2016-11-30
East Godavari,Gsl Trust Cancer Hospital And Research Centre,RADIATION ONCOLOGY,32,1602000,2016-11-01,2016-11-30
East Godavari,Gsl Trust Cancer Hospital And Research Centre,SURGICAL ONCOLOGY,14,628406,2016-11-01,2016-11-30
East Godavari,Haritha Hospitals,GENITO URINARY SURGERIES,1,24100,2016-11-01,2016-11-30
East Godavari,Haritha Hospitals,POLY TRAUMA,1,29100,2016-11-01,2016-11-30
East Godavari,KAMALAKAR HOSPITAL,CARDIAC AND CARDIOTHORACIC SURGERY,11,1049250,2016-11-01,2016-11-30
East Godavari,KAMALAKAR HOSPITAL,CARDIOLOGY,2,55000,2016-11-01,2016-11-30
East Godavari,KIMS (Krishna Institute of Medical Sciences Ltd) Rajahmundry,CARDIAC AND CARDIOTHORACIC SURGERY,61,5388352,2016-11-01,2016-11-30
East Godavari,KIMS (Krishna Institute of Medical Sciences Ltd) Rajahmundry,CARDIOLOGY,8,205000,2016-11-01,2016-11-30
East Godavari,KIMS (Krishna Institute of Medical Sciences Ltd) Rajahmundry,GENITO URINARY SURGERIES,9,229300,2016-11-01,2016-11-30
East Godavari,KIMS (Krishna Institute of Medical Sciences Ltd) Rajahmundry,NEUROSURGERY,5,229000,2016-11-01,2016-11-30
East Godavari,KIMS (Krishna Institute of Medical Sciences Ltd) Rajahmundry,POLY TRAUMA,3,93200,2016-11-01,2016-11-30
East Godavari,Konaseema Institute Of Medical Science,GENERAL SURGERY,6,171240,2016-11-01,2016-11-30
East Godavari,Konaseema Institute Of Medical Science,GENITO URINARY SURGERIES,2,69050,2016-11-01,2016-11-30
East Godavari,Konaseema Institute Of Medical Science,ORTHOPEDIC  SURGERY AND PROCEDURES,4,77000,2016-11-01,2016-11-30
East Godavari,Konaseema Institute Of Medical Science,POLY TRAUMA,15,479500,2016-11-01,2016-11-30
East Godavari,Life Line Emergency Neuro and Trauma Hospital,NEUROSURGERY,5,250000,2016-11-01,2016-11-30
East Godavari,Life Line Emergency Neuro and Trauma Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,2,45000,2016-11-01,2016-11-30
East Godavari,RAJAHMUNDRY ORTHOPEDIC HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,4,65000,2016-11-01,2016-11-30
East Godavari,Raghava 24 Hours Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,2,60000,2016-11-01,2016-11-30
East Godavari,Raghava 24 Hours Hospital,POLY TRAUMA,3,90000,2016-11-01,2016-11-30
East Godavari,Raju Neuro And Multispeciality Hospitals P Ltd  ,NEUROLOGY,14,302060,2016-11-01,2016-11-30
East Godavari,Raju Neuro And Multispeciality Hospitals P Ltd  ,NEUROSURGERY,2,160000,2016-11-01,2016-11-30
East Godavari,Raju Neuro And Multispeciality Hospitals P Ltd  ,ORTHOPEDIC  SURGERY AND PROCEDURES,4,136456,2016-11-01,2016-11-30
East Godavari,Raju Neuro And Multispeciality Hospitals P Ltd  ,POLY TRAUMA,3,70000,2016-11-01,2016-11-30
East Godavari,Royal Hospital,GYNAECOLOGY AND OBSTETRICS  SURGERY,4,99640,2016-11-01,2016-11-30
East Godavari,Royal Hospital,SURGICAL GASTRO ENTEROLOGY,1,100000,2016-11-01,2016-11-30
East Godavari,S.A.I. Hospitals,ENT  SURGERY,8,128320,2016-11-01,2016-11-30
East Godavari,S.A.I. Hospitals,GENITO URINARY SURGERIES,12,434024,2016-11-01,2016-11-30
East Godavari,S.A.I. Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,1,20000,2016-11-01,2016-11-30
East Godavari,S.A.I. Hospitals,POLY TRAUMA,5,169500,2016-11-01,2016-11-30
East Godavari,SANJIVI INSTITUTE OF ORTHOPAEDICS and SUPERSPECIALITIES PVT.LTD,POLY TRAUMA,13,394500,2016-11-01,2016-11-30
East Godavari,SARADHI HOSPITALS,POLY TRAUMA,2,85124,2016-11-01,2016-11-30
East Godavari,SRI ADITYA HOSPITAL ,NEPHROLOGY,50,670610,2016-11-01,2016-11-30
East Godavari,SURAREDDY NURSING HOME,GENERAL SURGERY,1,50000,2016-11-01,2016-11-30
East Godavari,SURAREDDY NURSING HOME,ORTHOPEDIC  SURGERY AND PROCEDURES,2,35000,2016-11-01,2016-11-30
East Godavari,SURAREDDY NURSING HOME,POLY TRAUMA,1,30000,2016-11-01,2016-11-30
East Godavari,SURYA GLOBAL MULTI SPECIALITY HOSPITALS AND CANCER RESEARCH CENTRE,CARDIAC AND CARDIOTHORACIC SURGERY,20,1558894,2016-11-01,2016-11-30
East Godavari,SURYA GLOBAL MULTI SPECIALITY HOSPITALS AND CANCER RESEARCH CENTRE,CARDIOLOGY,5,125000,2016-11-01,2016-11-30
East Godavari,SURYA GLOBAL MULTI SPECIALITY HOSPITALS AND CANCER RESEARCH CENTRE,MEDICAL ONCOLOGY,4,15600,2016-11-01,2016-11-30
East Godavari,SURYA GLOBAL MULTI SPECIALITY HOSPITALS AND CANCER RESEARCH CENTRE,NEPHROLOGY,85,1051570,2016-11-01,2016-11-30
East Godavari,SURYA GLOBAL MULTI SPECIALITY HOSPITALS AND CANCER RESEARCH CENTRE,NEUROSURGERY,1,70000,2016-11-01,2016-11-30
East Godavari,SURYA GLOBAL MULTI SPECIALITY HOSPITALS AND CANCER RESEARCH CENTRE,POLY TRAUMA,1,29100,2016-11-01,2016-11-30
East Godavari,SURYA GLOBAL MULTI SPECIALITY HOSPITALS AND CANCER RESEARCH CENTRE,RADIATION ONCOLOGY,40,1703850,2016-11-01,2016-11-30
East Godavari,SURYA GLOBAL MULTI SPECIALITY HOSPITALS AND CANCER RESEARCH CENTRE,SURGICAL ONCOLOGY,14,515828,2016-11-01,2016-11-30
East Godavari,Safe Emergency Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,1,10000,2016-11-01,2016-11-30
East Godavari,Safe Emergency Hospital,POLY TRAUMA,8,205000,2016-11-01,2016-11-30
East Godavari,Sai Sudha Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,2,35000,2016-11-01,2016-11-30
East Godavari,Sai Sudha Hospital,PLASTIC SURGERY,1,38570,2016-11-01,2016-11-30
East Godavari,Sai Sudha Hospital,POLY TRAUMA,3,80000,2016-11-01,2016-11-30
East Godavari,Siddhartha Hospital,NEPHROLOGY,55,675000,2016-11-01,2016-11-30
East Godavari,Siddhartha Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,1,10000,2016-11-01,2016-11-30
East Godavari,Siddhartha Hospital,POLY TRAUMA,10,261832,2016-11-01,2016-11-30
East Godavari,Sri Bikkina Nursing Home,POLY TRAUMA,1,30000,2016-11-01,2016-11-30
East Godavari,Sudha Urology  And Andrology Hospital,GENITO URINARY SURGERIES,2,55000,2016-11-01,2016-11-30
East Godavari,Swatantra HospitalsM.S Pvt Ltd,GENERAL SURGERY,2,85000,2016-11-01,2016-11-30
East Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,9,664780,2016-11-01,2016-11-30
East Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,CARDIOLOGY,2,45000,2016-11-01,2016-11-30
East Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,GASTROENTEROLOGY,1,12190,2016-11-01,2016-11-30
East Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,NEPHROLOGY,108,1341500,2016-11-01,2016-11-30
East Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,POLY TRAUMA,1,33300,2016-11-01,2016-11-30
Guntur,Amaravathi Institute Of Medical Sciences Pvt Ltd,ORTHOPEDIC  SURGERY AND PROCEDURES,1,25000,2016-11-01,2016-11-30
Guntur,Aswini Hospital,GENITO URINARY SURGERIES,9,514580,2016-11-01,2016-11-30
Guntur,Aswini Hospital,NEPHROLOGY,87,1089740,2016-11-01,2016-11-30
Guntur,BHAVANAM VENKATRAM MEMORIAL GBR SUPER SPECIALITY HOSPITAL,CRITICAL CARE,7,409000,2016-11-01,2016-11-30
Guntur,BHAVANAM VENKATRAM MEMORIAL GBR SUPER SPECIALITY HOSPITAL,GENERAL MEDICINE,4,147000,2016-11-01,2016-11-30
Guntur,BHAVANAM VENKATRAM MEMORIAL GBR SUPER SPECIALITY HOSPITAL,GENERAL SURGERY,1,40000,2016-11-01,2016-11-30
Guntur,BHAVANAM VENKATRAM MEMORIAL GBR SUPER SPECIALITY HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,9,267460,2016-11-01,2016-11-30
Guntur,BHAVANAM VENKATRAM MEMORIAL GBR SUPER SPECIALITY HOSPITAL,POLY TRAUMA,9,260000,2016-11-01,2016-11-30
Guntur,Balaji Cancer Care Centre,MEDICAL ONCOLOGY,8,35800,2016-11-01,2016-11-30
Guntur,Balaji Cancer Care Centre,RADIATION ONCOLOGY,7,360000,2016-11-01,2016-11-30
Guntur,Balaji Cancer Care Centre,SURGICAL ONCOLOGY,8,314000,2016-11-01,2016-11-30
Guntur,Bmr Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,1,25000,2016-11-01,2016-11-30
Guntur,Bmr Hospital,POLY TRAUMA,5,173000,2016-11-01,2016-11-30
Guntur,DR ANJI REDDY MULTI SPECIALITY HOSPITAL PVT LTD,ENT  SURGERY,1,15080,2016-11-01,2016-11-30
Guntur,DR ANJI REDDY MULTI SPECIALITY HOSPITAL PVT LTD,GENERAL SURGERY,5,121260,2016-11-01,2016-11-30
Guntur,DR ANJI REDDY MULTI SPECIALITY HOSPITAL PVT LTD,GENITO URINARY SURGERIES,2,55000,2016-11-01,2016-11-30
Guntur,DR ANJI REDDY MULTI SPECIALITY HOSPITAL PVT LTD,GYNAECOLOGY AND OBSTETRICS  SURGERY,1,22130,2016-11-01,2016-11-30
Guntur,DR ANJI REDDY MULTI SPECIALITY HOSPITAL PVT LTD,POLY TRAUMA,1,30000,2016-11-01,2016-11-30
Guntur,District Hospital - Tenali,GENERAL SURGERY,4,93000,2016-11-01,2016-11-30
Guntur,District Hospital - Tenali,ORTHOPEDIC  SURGERY AND PROCEDURES,5,55480,2016-11-01,2016-11-30
Guntur,District Hospital - Tenali,PEDIATRICS,2,55000,2016-11-01,2016-11-30
Guntur,District Hospital - Tenali,POLY TRAUMA,16,322500,2016-11-01,2016-11-30
Guntur,Ent Nursing Home,ENT  SURGERY,1,15080,2016-11-01,2016-11-30
Guntur,FARZANA HOSPITALS,GYNAECOLOGY AND OBSTETRICS  SURGERY,1,24910,2016-11-01,2016-11-30
Guntur,FARZANA HOSPITALS,POLY TRAUMA,5,167902,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",CARDIAC AND CARDIOTHORACIC SURGERY,22,1739368,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",CARDIOLOGY,12,220000,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",ENT  SURGERY,5,82500,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",GASTROENTEROLOGY,6,127410,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",GENERAL MEDICINE,4,64800,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",GENERAL SURGERY,42,1138780,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",GENITO URINARY SURGERIES,21,733962,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",GYNAECOLOGY AND OBSTETRICS  SURGERY,3,61510,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",MEDICAL ONCOLOGY,9,49800,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",NEPHROLOGY,130,1665376,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",NEUROLOGY,29,560730,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",NEUROSURGERY,26,1256450,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",OPHTHALMOLOGY  SURGERY,2,14200,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",ORTHOPEDIC  SURGERY AND PROCEDURES,8,112260,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",PEDIATRIC SURGERIES,3,79290,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",PEDIATRICS,59,1312640,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",PLASTIC SURGERY,11,393372,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",POLY TRAUMA,35,887800,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",RADIATION ONCOLOGY,25,458100,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",SURGICAL GASTRO ENTEROLOGY,3,105300,2016-11-01,2016-11-30
Guntur,"Government General Hospital, Guntur",SURGICAL ONCOLOGY,16,557144,2016-11-01,2016-11-30
Guntur,Govt Fever Hospital,PULMONOLOGY,2,42300,2016-11-01,2016-11-30
Guntur,Guntur Cancer Care Centre Limited,MEDICAL ONCOLOGY,18,78110,2016-11-01,2016-11-30
Guntur,Guntur Cancer Care Centre Limited,RADIATION ONCOLOGY,17,877850,2016-11-01,2016-11-30
Guntur,Guntur Cancer Care Centre Limited,SURGICAL ONCOLOGY,5,170780,2016-11-01,2016-11-30
Guntur,HEALTH HOSPITALSL.G Medical specialities,ENT  SURGERY,3,46400,2016-11-01,2016-11-30
Guntur,HEALTH HOSPITALSL.G Medical specialities,NEPHROLOGY,16,192500,2016-11-01,2016-11-30
Guntur,HEALTH HOSPITALSL.G Medical specialities,NEUROSURGERY,1,50000,2016-11-01,2016-11-30
Guntur,HEALTH HOSPITALSL.G Medical specialities,ORTHOPEDIC  SURGERY AND PROCEDURES,3,55000,2016-11-01,2016-11-30
Guntur,HEALTH HOSPITALSL.G Medical specialities,POLY TRAUMA,3,80000,2016-11-01,2016-11-30
Guntur,Hyma Hospital ,PEDIATRIC SURGERIES,1,29860,2016-11-01,2016-11-30
Guntur,KAVURU INSTITUTE OF MEDICAL SCIENCES KIMS HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,1,15000,2016-11-01,2016-11-30
Guntur,KAVURU INSTITUTE OF MEDICAL SCIENCES KIMS HOSPITAL,POLY TRAUMA,4,95000,2016-11-01,2016-11-30
Guntur,Karumuri Hospital,CARDIAC AND CARDIOTHORACIC SURGERY,22,1627370,2016-11-01,2016-11-30
Guntur,Karumuri Hospital,CARDIOLOGY,5,155000,2016-11-01,2016-11-30
Guntur,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,CARDIAC AND CARDIOTHORACIC SURGERY,18,1443930,2016-11-01,2016-11-30
Guntur,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,CARDIOLOGY,9,219000,2016-11-01,2016-11-30
Guntur,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,ENT  SURGERY,3,34760,2016-11-01,2016-11-30
Guntur,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,GENERAL SURGERY,4,105780,2016-11-01,2016-11-30
Guntur,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,GENITO URINARY SURGERIES,3,74600,2016-11-01,2016-11-30
Guntur,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,NEPHROLOGY,21,243460,2016-11-01,2016-11-30
Guntur,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,NEUROSURGERY,1,50000,2016-11-01,2016-11-30
Guntur,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,ORTHOPEDIC  SURGERY AND PROCEDURES,1,20000,2016-11-01,2016-11-30
Guntur,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,POLY TRAUMA,4,96100,2016-11-01,2016-11-30
Guntur,Katuri Medical College  And Hospital A unit of Vignan Educational Foundation,PULMONOLOGY,3,74700,2016-11-01,2016-11-30
Guntur,Lalitha Super Speciality Hospital P Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,80,6311874,2016-11-01,2016-11-30
Guntur,Lalitha Super Speciality Hospital P Ltd,CARDIOLOGY,29,895000,2016-11-01,2016-11-30
Guntur,Lalitha Super Speciality Hospital P Ltd,GENERAL SURGERY,11,322150,2016-11-01,2016-11-30
Guntur,Lalitha Super Speciality Hospital P Ltd,GENITO URINARY SURGERIES,4,120936,2016-11-01,2016-11-30
Guntur,Lalitha Super Speciality Hospital P Ltd,NEUROLOGY,7,173090,2016-11-01,2016-11-30
Guntur,Lalitha Super Speciality Hospital P Ltd,NEUROSURGERY,7,468890,2016-11-01,2016-11-30
Guntur,Lalitha Super Speciality Hospital P Ltd,ORTHOPEDIC  SURGERY AND PROCEDURES,2,40000,2016-11-01,2016-11-30
Guntur,Lalitha Super Speciality Hospital P Ltd,POLY TRAUMA,2,59100,2016-11-01,2016-11-30
Guntur,M N Hospital,GENITO URINARY SURGERIES,5,115210,2016-11-01,2016-11-30
Guntur,MADHAVA HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,4,136456,2016-11-01,2016-11-30
Guntur,MOTHER THERESA MULTI SPECIALITY ,ORTHOPEDIC  SURGERY AND PROCEDURES,2,15000,2016-11-01,2016-11-30
Guntur,MOTHER THERESA MULTI SPECIALITY ,PEDIATRICS,1,35000,2016-11-01,2016-11-30
Guntur,MOTHER THERESA MULTI SPECIALITY ,POLY TRAUMA,7,176500,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,8,762636,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,ENT  SURGERY,6,93509,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,GASTROENTEROLOGY,1,12433,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,GENERAL MEDICINE,1,41200,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,GENITO URINARY SURGERIES,1,63117,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,MEDICAL ONCOLOGY,7,384120,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,NEPHROLOGY,42,539862,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,NEUROSURGERY,2,131467,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,ORTHOPEDIC  SURGERY AND PROCEDURES,5,142184,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,PEDIATRIC SURGERIES,2,86269,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,RADIATION ONCOLOGY,5,249900,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,SURGICAL GASTRO ENTEROLOGY,2,141046,2016-11-01,2016-11-30
Guntur,Manipal Health Enterprises PVT LTD,SURGICAL ONCOLOGY,4,208743,2016-11-01,2016-11-30
Guntur,Nandana Hospital,GENITO URINARY SURGERIES,9,263560,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,CARDIAC AND CARDIOTHORACIC SURGERY,27,2380434,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,CARDIOLOGY,20,465000,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,ENT  SURGERY,11,167310,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,GENERAL SURGERY,7,225011,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,GENITO URINARY SURGERIES,13,795190,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,GYNAECOLOGY AND OBSTETRICS  SURGERY,2,37820,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,MEDICAL ONCOLOGY,32,516220,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,NEPHROLOGY,59,848486,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,NEUROLOGY,6,131030,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,NEUROSURGERY,13,636890,2016-11-01,2016-11-30
Guntur,Nri Academyof Sciences,ORTHOPEDIC  SURGERY AND PROCEDURES,4,75000,2016-11-01,2016-11-30
